epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.10164665027856827,0.2461680246591568,0.10164665027856827,0.03601528763486322,0.1415905199802605,0.03601528763486322
1,0.04992843922972679,0.16627538211345672,0.04992843922972679,0.027202063127403045,0.11934161902802765,0.027202063127403045
2,0.042442996147274974,0.1512563185930252,0.042442996147274974,0.019139621661869204,0.09435962857144653,0.019139621661869204
3,0.03774681667089462,0.14200057569742203,0.03774681667089462,0.014851276122128509,0.0813696541034492,0.014851276122128509
4,0.034529712155461315,0.13592516133785248,0.034529712155461315,0.011093734656786843,0.06735217837011738,0.011093734656786843
5,0.03180112116336822,0.130301994740963,0.03180112116336822,0.010646338334342666,0.07017441922027594,0.010646338334342666
6,0.030205130937695505,0.12675354849100112,0.030205130937695505,0.009149241661593603,0.06604884263531417,0.009149241661593603
7,0.028332445070147514,0.12285612951517105,0.028332445070147514,0.008227061934081042,0.06410144613521873,0.008227061934081042
8,0.027359553846716882,0.12041375206708908,0.027359553846716882,0.007895553727770687,0.06107761613597536,0.007895553727770687
9,0.026455482241511345,0.11852085398435593,0.026455482241511345,0.0063537753744727105,0.05601590700969575,0.0063537753744727105
10,0.025427170625329017,0.11605465081930161,0.025427170625329017,0.006086273408038126,0.05448145573590971,0.006086273408038126
11,0.02488965741991997,0.1147656811952591,0.02488965741991997,0.005185523734777976,0.04634528429170323,0.005185523734777976
12,0.02426388117969036,0.11316162618398666,0.02426388117969036,0.005716550163924694,0.053869257093804655,0.005716550163924694
13,0.023467033508419992,0.11143598029613495,0.023467033508419992,0.005478239085845602,0.05257802311876777,0.005478239085845602
14,0.023192542688548565,0.11058252300024032,0.023192542688548565,0.005400653588911815,0.05225007193293541,0.005400653588911815
15,0.022722131004929542,0.10948315190076828,0.022722131004929542,0.005652240403352459,0.054436592064845336,0.005652240403352459
16,0.02249151310622692,0.1089747071146965,0.02249151310622692,0.006183024154750595,0.056516715509306856,0.006183024154750595
17,0.022244017234444618,0.10835962008237839,0.022244017234444618,0.005087929498997464,0.04989636471127249,0.005087929498997464
18,0.022252439695596694,0.10814266349077224,0.022252439695596694,0.004734343772006642,0.050324967736081715,0.004734343772006642
19,0.02216119066774845,0.10761817679405213,0.02216119066774845,0.004317352481506717,0.04529140903881401,0.004317352481506717
20,0.021553470414876937,0.10643267252445221,0.021553470414876937,0.0042434159108692675,0.045226429369609064,0.0042434159108692675
21,0.02159693483710289,0.10630830289125442,0.02159693483710289,0.003938926097634397,0.043475688120741755,0.003938926097634397
22,0.021521294103562832,0.10612096817493438,0.021521294103562832,0.004226955282650176,0.04523601190774304,0.004226955282650176
23,0.02135016323029995,0.10559711567163467,0.02135016323029995,0.003686844297109326,0.041445372329585874,0.003686844297109326
24,0.021155739764869213,0.105112233376503,0.021155739764869213,0.0042494665608877775,0.04627255696779604,0.0042494665608877775
25,0.020987099786102772,0.10460871562957763,0.020987099786102772,0.003522343718547635,0.03983222942348499,0.003522343718547635
26,0.02097057583332062,0.10449660847187042,0.02097057583332062,0.004228992260114592,0.04755205653940037,0.004228992260114592
27,0.021134235475957393,0.10476436960697175,0.021134235475957393,0.003412142757083153,0.04112086661017624,0.003412142757083153
28,0.02074869104772806,0.10387644140720367,0.02074869104772806,0.003403839225151167,0.04079010928417467,0.003403839225151167
29,0.020755047069489958,0.10383269937038421,0.020755047069489958,0.0037362292901298422,0.04076655783281205,0.0037362292901298422
30,0.02070431090891361,0.1035720424771309,0.02070431090891361,0.0037229331803454715,0.0436301743196454,0.0037229331803454715
31,0.020533723399043084,0.10319585106372833,0.020533723399043084,0.0030931212181510154,0.03877222492911254,0.0030931212181510154
32,0.02069005005210638,0.10331657749414444,0.02069005005210638,0.003902954989628997,0.044404984564538216,0.003902954989628997
33,0.020274282863736153,0.10244408403635025,0.020274282863736153,0.0034083569886542526,0.04113298279654448,0.0034083569886542526
34,0.020389630764722826,0.10281950187683106,0.020389630764722826,0.002881763583778813,0.03717541023139741,0.002881763583778813
35,0.020191429933905602,0.10224128859043122,0.020191429933905602,0.003405240481529551,0.04225994615702872,0.003405240481529551
36,0.020266415949165822,0.1021556022286415,0.020266415949165822,0.0034016276402754862,0.040690180459979235,0.0034016276402754862
37,0.02003672636896372,0.10174065568447113,0.02003672636896372,0.0027581099465275837,0.035038492185579743,0.0027581099465275837
38,0.019969407573342323,0.10140758855342864,0.019969407573342323,0.0033031022235466417,0.03898968716051168,0.0033031022235466417
39,0.020018957889080046,0.10140503137111664,0.020018957889080046,0.0035959806806366347,0.043023124194828566,0.0035959806806366347
40,0.01977897789478302,0.10075767157077789,0.01977897789478302,0.0030850768830793297,0.03955951413721036,0.0030850768830793297
41,0.01994900422990322,0.10116565647125245,0.01994900422990322,0.0030339443581594025,0.03896779934786687,0.0030339443581594025
42,0.020100414983928203,0.1014769316315651,0.020100414983928203,0.0029874479243899607,0.038971837348998735,0.0029874479243899607
43,0.01961715284436941,0.10033495278358459,0.01961715284436941,0.0029568524577411686,0.038628538180688385,0.0029568524577411686
44,0.019556352074444294,0.10015915294885636,0.019556352074444294,0.0025937084388877652,0.035804236272148265,0.0025937084388877652
45,0.019654437923431398,0.10026891088485718,0.019654437923431398,0.0029944252070027645,0.04053623962459291,0.0029944252070027645
46,0.01954393697530031,0.09986150933504105,0.01954393697530031,0.002899498640927397,0.038995762397149566,0.002899498640927397
47,0.019633720725774764,0.10005002763271331,0.019633720725774764,0.0027260356523381296,0.037985449004325135,0.0027260356523381296
48,0.01956571138650179,0.09977259012460708,0.01956571138650179,0.0026592268240727057,0.03741112292097632,0.0026592268240727057
49,0.019492247669398784,0.09955839711427689,0.019492247669398784,0.002508640192911788,0.03710126582604305,0.002508640192911788
50,0.01932817140519619,0.09935221214294433,0.01932817140519619,0.003242547680167066,0.04219487093531402,0.003242547680167066
51,0.01939199888110161,0.0992392869591713,0.01939199888110161,0.0027316386832197193,0.0377562484069235,0.0027316386832197193
52,0.019375400979816913,0.09934450321197509,0.019375400979816913,0.0029843608607021963,0.04020874451395053,0.0029843608607021963
53,0.019506300097703932,0.09967346509695053,0.019506300097703932,0.0032739176794554397,0.0403370127129327,0.0032739176794554397
54,0.019431235621869564,0.09945625644922257,0.019431235621869564,0.002800243182973877,0.036024580169825036,0.002800243182973877
55,0.019360929338634016,0.09933590997457505,0.019360929338634016,0.003117673675927102,0.04032618998532082,0.003117673675927102
56,0.019279654133319855,0.09899902979135514,0.019279654133319855,0.00272740910992406,0.03826857158902344,0.00272740910992406
57,0.019260170860588552,0.09870164095163346,0.019260170860588552,0.0023974308893855685,0.035180642963594695,0.0023974308893855685
58,0.019121838316321374,0.0986263376235962,0.019121838316321374,0.0026855119785804088,0.038233230448072884,0.0026855119785804088
59,0.019192144040763377,0.0988344272851944,0.019192144040763377,0.002396681582537379,0.03583650179444604,0.002396681582537379
60,0.0191904677182436,0.09876937266588211,0.0191904677182436,0.0026106641273411692,0.03750967723169145,0.0026106641273411692
61,0.01911566276848316,0.09847996604442597,0.01911566276848316,0.002935835482867043,0.037304265483929094,0.002935835482867043
62,0.019040592296421528,0.09829125226736068,0.019040592296421528,0.0025734570230339553,0.03760750506334244,0.0025734570230339553
63,0.01927988269478083,0.09887961947917938,0.01927988269478083,0.002451960320709048,0.035551235056037356,0.002451960320709048
64,0.019112486439943312,0.09863401226997376,0.019112486439943312,0.0026414683555804523,0.03785465966174557,0.0026414683555804523
65,0.01915422016978264,0.09847329080104827,0.01915422016978264,0.0023532749278245457,0.03532191669675195,0.0023532749278245457
66,0.01920570774525404,0.09864305403232575,0.01920570774525404,0.002675910952655231,0.03805091331718834,0.002675910952655231
67,0.01910366073846817,0.09849958451986313,0.01910366073846817,0.002722527784336904,0.03786145644203113,0.002722527784336904
68,0.019166141015291214,0.09861434643268585,0.019166141015291214,0.002824371343235349,0.036540669525504874,0.002824371343235349
69,0.019232852448523043,0.09873625692129136,0.019232852448523043,0.0023323150528120292,0.03521414636189391,0.0023323150528120292
70,0.01923656824231148,0.09867055368423462,0.01923656824231148,0.0027306306436895187,0.038301260797840776,0.0027306306436895187
71,0.01926332000643015,0.09880430372953415,0.01926332000643015,0.0024821593457310916,0.036835079810991406,0.0024821593457310916
72,0.019246722324192524,0.09866193815469741,0.019246722324192524,0.0026179617122527522,0.03764659712079224,0.0026179617122527522
73,0.0192201390594244,0.09848386175632477,0.0192201390594244,0.002778169231868948,0.03867073252702215,0.002778169231868948
74,0.01920682139992714,0.09840327025651932,0.01920682139992714,0.0025194177113378505,0.03729393447090866,0.0025194177113378505
75,0.019076686683297157,0.09804343379735947,0.019076686683297157,0.002525027304484396,0.03645760179230362,0.002525027304484396
76,0.01914768790602684,0.09843177647590637,0.01914768790602684,0.0024320931636556318,0.03633132482030589,0.0024320931636556318
77,0.019075162848830225,0.09815235373973846,0.019075162848830225,0.0025597326071921046,0.036995182134163605,0.0025597326071921046
78,0.019062037579715252,0.09807245900630951,0.019062037579715252,0.0025007876450385733,0.0369890102772576,0.0025007876450385733
79,0.019213592144846917,0.09842873574495316,0.019213592144846917,0.002528781692681324,0.03682877358262706,0.002528781692681324
80,0.019165691983699797,0.09842146495580673,0.019165691983699797,0.0024969335274687807,0.0367496809714539,0.0024969335274687807
81,0.019148241731524466,0.09812129032611847,0.019148241731524466,0.0025004117800053326,0.03682368476489547,0.0025004117800053326
82,0.01918686576038599,0.09838121725320816,0.01918686576038599,0.0025310061084533667,0.03694784069421944,0.0025310061084533667
83,0.019102833284437657,0.09819786238670349,0.019102833284437657,0.002392021557286524,0.03619516123631957,0.002392021557286524
84,0.01900329708456993,0.0979128717660904,0.01900329708456993,0.0024067417015529173,0.03605385634834599,0.0024067417015529173
