epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.11172708126982907,0.16841016687682603,0.05838782165943717,0.04322172365095552,0.07777889022680884,0.018017275388994197
1,0.048965030209649686,0.10539316083579765,0.024230972804267656,0.02217066726027151,0.05219206269315448,0.009372329729604363
2,0.03262610072159963,0.08893461322799029,0.016569075555991384,0.0142472277254334,0.04082151944856353,0.004998293970236748
3,0.02616444983138118,0.08107504585602676,0.013639821984858056,0.011447469210295083,0.044801777464762535,0.004534148902971349
4,0.023042554532855097,0.07715165115620122,0.012312190169114142,0.008135294579068727,0.026142663609940334,0.002747917915274623
5,0.021127515295684192,0.07460812626593942,0.01157125311751433,0.0075121098422645995,0.026635395893011636,0.0026392197108804465
6,0.019586692767152785,0.07209857343729617,0.01086002792483832,0.006603912008182717,0.02620884331054814,0.0023341287058361803
7,0.018693600094515553,0.07080667419963145,0.01063291238525302,0.0054833915079638045,0.01988441196875432,0.0018095618347846044
8,0.017883367852852043,0.06975065016972465,0.010254754154368672,0.005506897545223819,0.022779210795721358,0.001985117998771495
9,0.017074299288275186,0.0684538788317079,0.00995782219516755,0.005149439293829497,0.022732709293052003,0.0018647287550869437
10,0.016771784798599487,0.06822630078133124,0.009930231344779272,0.004553100933449038,0.020461922435278786,0.0017008556249761505
11,0.016428306145213907,0.06797618695993043,0.00988738559435196,0.004800101537315104,0.02182038400047523,0.0018564656643467324
12,0.01588136107980578,0.06685226458629809,0.009600399827311321,0.004728121530239938,0.025074067743374936,0.001953727163080435
13,0.015578377614848576,0.06674842950430236,0.009511951110939209,0.004423234990635921,0.023531792677878853,0.001836916017155635
14,0.01527319370143966,0.0661663914517612,0.009415635311896608,0.0042593120991277576,0.020157053866015944,0.001643268392110283
15,0.015182848324965387,0.06582101312691212,0.009342512025428858,0.004087698492122286,0.01803029606372015,0.0016479807143587263
16,0.015012041624067912,0.06571301727902824,0.00928959424049575,0.003967857174870391,0.022118951953638534,0.0016074521225138915
17,0.014707029503564792,0.06511354967350402,0.009174144850253444,0.004248178211815466,0.023363204531302924,0.0017662996161406676
18,0.014788762314522166,0.06552264122917935,0.009268716729451997,0.003936539822076189,0.02176050374859489,0.0016924942992689316
19,0.014519650164243123,0.06486157833580566,0.009204426833097419,0.004027109722108451,0.021138913362943632,0.0016226691467917367
20,0.014300112468377079,0.06457804295705011,0.009035234394336684,0.0036500447360242926,0.017220579208977828,0.0014587498469913135
21,0.014296149130256642,0.06451655682697184,0.009036439942245946,0.003666418213293993,0.016896419689565692,0.001320314599430561
22,0.014164990035918508,0.06443837677598704,0.00898897034366706,0.004169330057341494,0.022698729585487104,0.0018750776135813862
23,0.014167998326229805,0.06452001549752413,0.009014424533481474,0.0033034383751382765,0.017207564251746313,0.0012235725545973522
24,0.014028698361727618,0.06454867716802407,0.008933840047285653,0.003571844392245279,0.018045177937523905,0.0016105495428180693
25,0.013883378244004875,0.06418359856843157,0.008810448672439346,0.0035076028424836075,0.018565273281478663,0.0015786691886955746
26,0.013760939923510532,0.06392602528651876,0.008792807946727163,0.003300663115309706,0.017842343040583183,0.0012026127120650272
27,0.013805551105749391,0.06373817563426361,0.008811000067419588,0.0031939290719689407,0.018636795543005458,0.0012581641367013772
28,0.013502627409337924,0.06325058641895312,0.008620047352344397,0.003255497693048773,0.019381639339493304,0.0012391400077537964
29,0.01368436186313178,0.06370106488723994,0.008829533699891859,0.003216678555022114,0.015458658802181413,0.0013610823319346133
30,0.013568210409568668,0.06352608671541274,0.008757998666149647,0.003158282810201963,0.0202713877226608,0.0012042663471505297
31,0.013377358858065793,0.06285987426595305,0.008612319552971861,0.004424267466389789,0.018820612184909356,0.002537263360361071
32,0.013263609826121276,0.06288072906282045,0.00854326595849462,0.0028850099143681055,0.016794358862967398,0.001016087946297589
33,0.013384809515176678,0.06364932258737709,0.008592642853119748,0.002854586637415011,0.018240968720378004,0.0010403944323090718
34,0.013288501547807901,0.0629973967561515,0.008573755960551495,0.002910038185567962,0.018590456173081416,0.0010637961216241418
35,0.013284139258708643,0.06324860689537125,0.008605928487347375,0.0036561305832234748,0.02207376720482475,0.0017440794488779389
36,0.013300202729268514,0.0631772428257007,0.008579061309802707,0.0029792502004567915,0.018798039542631276,0.0012043784828345593
37,0.013198937332304879,0.06290469137464727,0.00858100641532389,0.002836502484402143,0.01776240552209043,0.0010298093883509796
38,0.013246183416116998,0.06292729308137669,0.008542301542356258,0.0029392119928320533,0.01881592977397178,0.0010662904091169713
39,0.013127178452940135,0.0628268250604379,0.008487040779434421,0.0028789468483598622,0.017046768312698687,0.0009771209245833057
40,0.01312738508010231,0.0628030122585034,0.008532094716123428,0.0034364134237285025,0.021085041194235744,0.0015551737155392444
41,0.013099121647054943,0.06269016813859452,0.008450454432090691,0.002651729168844343,0.017278553776374335,0.0009752819482415479
42,0.013138994085125928,0.06288152326700597,0.008454216892334896,0.0028499432590394173,0.019449962378149072,0.0010562032776480232
43,0.013341382563486803,0.06316097206405223,0.00873164142415939,0.0030292302861215314,0.02058273834639877,0.0011721039921166547
44,0.013181977743244255,0.0628594746778277,0.008569055075726868,0.0028407714921259,0.01885956963674436,0.0010646017183503296
45,0.013020341957560355,0.0626900134810576,0.008467538917743789,0.0026518132387121822,0.015919185166294397,0.0008908806147479263
46,0.013040370952660682,0.06277958374780823,0.008462031687444475,0.0027891752022546007,0.017860895906862576,0.0010288039939795903
