epoch,loss,mae,mse,val_loss,val_mae,val_mse
26,0.014915190501321578,0.06389449987442061,0.00834312924285014,0.004544441346057775,0.02262942681893416,0.0011362543293991834
27,0.014722516210933822,0.06356261043874181,0.008308213710457042,0.004479975893134454,0.020823892539864212,0.0010437997719654356
28,0.014410192054658766,0.06298019444509653,0.008165670246946559,0.004246980378047946,0.02044625936197661,0.0009844123644647343
29,0.014320620940291235,0.06265162619108783,0.008188166050213719,0.00393262062906389,0.01738286793940324,0.0007658454981330624
30,0.014178947114541197,0.06277700009390572,0.008157634635905962,0.0041459987568375645,0.021445956627357182,0.0009524173706085586
31,0.014138572070807905,0.0627632949888638,0.008163228936080425,0.003944405250945785,0.020178372953577824,0.0009379028230649499
32,0.013917984798538868,0.06224669862151214,0.008065901803459938,0.004123653910821037,0.02143736875041005,0.000996190483707461
33,0.013958177912235473,0.06244462714627902,0.008118923136041921,0.003871238374597748,0.019101455344691584,0.0008527210457938566
34,0.013842619677156689,0.06244468184007133,0.008069613747713825,0.0040523901525156775,0.018152776440949033,0.000789454219092584
35,0.013824748753900025,0.06215663559135104,0.00804463325461719,0.0038464650674296364,0.01956334961140859,0.0008477808401128064
36,0.013650147235197068,0.06237565291833652,0.00800176202104806,0.003951644018531925,0.020422371221708403,0.0009606535714370372
37,0.013625256715137517,0.062086401608634115,0.00796582918507838,0.0038528967947983966,0.018860040025578603,0.0008347340661313338
38,0.013602286522401818,0.062286449591483814,0.00803053987759908,0.0038036957478768405,0.019534244433574523,0.000847691786558824
39,0.013670325701545675,0.062485633026867195,0.008092436603804294,0.0035197569971399025,0.016712922105759826,0.0007169318428027837
40,0.01352120868995598,0.06220939264034378,0.00799646059534558,0.003612427690886772,0.01679394136845451,0.0007256948261462815
41,0.013548650322772778,0.06196904799171844,0.00803219622065879,0.003684217182219024,0.0198641196704061,0.0008555267025394694
42,0.013463618009439498,0.06198274672556422,0.008002201513064728,0.0038122119799945484,0.01943688233620898,0.0008670895496161414
43,0.013352790887304029,0.06174608258105253,0.007962781471002605,0.00363241297662,0.019229741086425924,0.0008422931590599444
44,0.013364565847318837,0.061902471555786945,0.007976437203509537,0.0034560820004512862,0.01489409498277228,0.0006738465170093032
45,0.013284173666970952,0.06186422050123022,0.00796737245681387,0.003996926226948131,0.02287650356263366,0.0009896279327538855
46,0.013258809618135917,0.061515353635525474,0.007931110200514728,0.004015031659867367,0.019812160615360137,0.0009303745032698321
47,0.013206597057742605,0.06171877920922117,0.007908333281573443,0.0036669557931206754,0.01857227231679913,0.0007905717093193742
48,0.01324897754200569,0.06157717455164627,0.007959326640741466,0.0030666608746773762,0.014602574514479025,0.0006143674256084305
49,0.013263272749544454,0.062082034271328884,0.007963603939082067,0.0034905157624989243,0.018404466938547456,0.0007852147111328072
